,crypto_Ethereum_cumret_1d,crypto_Ethereum_skewness_5d,crypto_Ethereum_kurtosis_5d,crypto_Ethereum_cumret_5d,crypto_Ethereum_skewness_10d,crypto_Ethereum_kurtosis_10d,crypto_Ethereum_cumret_10d,crypto_Ethereum_skewness_20d,crypto_Ethereum_kurtosis_20d,crypto_Ethereum_cumret_20d,crypto_Ethereum_realized_vol_5d,crypto_Ethereum_exp_vol_5d,crypto_Ethereum_jump_5d,crypto_Ethereum_realized_vol_10d,crypto_Ethereum_exp_vol_10d,crypto_Ethereum_jump_10d,crypto_Ethereum_realized_vol_20d,crypto_Ethereum_exp_vol_20d,crypto_Ethereum_jump_20d,crypto_Ethereum_realized_vol_60d,crypto_Ethereum_exp_vol_60d,crypto_Ethereum_jump_60d,crypto_Solana_sign
2023-12-18,,0.12288895786196075,,,0.08686321854902967,,-0.12620957125303645,-0.013842743498400423,0.00654326777628933,-0.01663672945533734,-0.10722561386464835,-0.10727047982119176,,0.01673430032688361,-0.07260543974342826,,-0.0006168441199823071,-0.04279032901498081,,2.696989315520426e-05,-0.015490365855672983,,0.0
2023-12-19,,-0.18686448449397075,,,,,0.16910833372113698,-0.08818764904418919,,-0.10682628075034006,,-0.10190091632042153,,0.009836700405042142,-0.059174972791328995,,0.011061472652497129,-0.0261850468662983,,0.00243700927327839,-0.006398106346476751,,0.0
2023-12-20,,,,,0.04928937833038338,,-0.08530074182856195,-0.0011752208374300466,0.001221716458472022,-0.0015313055481871451,,-0.05299603966087829,,0.014033445062838767,-0.0564652104953306,,-6.000523211158182e-05,-0.03818768914928139,,-0.0007540190185862938,-0.014699000281446772,,0.0
2023-12-21,,0.05146336531675355,0.006226044496763672,,,,,0.0017010122048057852,-0.006221411088701334,0.003375120392408837,0.1795487455631486,-0.04107682807341073,,,-0.03339463114135233,,0.00023382073290401095,-0.026690879797710898,,-0.0011535968152580622,-0.011419384186759363,,0.0
2023-12-22,,,,,0.020950363151436502,,,-0.019741121486646418,-0.039199157757672465,0.016363202461586734,,,,0.11688940310576901,0.1343632871688496,,0.0028983067710319776,0.05434883441327232,,-0.020980795275563846,0.013980955867672451,,0.0
2023-12-23,,,,,,-0.12516064430142437,,,,,0.0895249397468798,-0.02267686822823467,,-0.03612279498802817,-0.05897605262236816,,0.0006338372738203812,-0.03737559767773213,,0.001198288120364932,-0.013218531851787674,,0.0
2023-12-24,,-0.1896992799279067,-0.02823946753216733,-0.025263052896601246,,0.030658716938156916,,,,,0.014097314324534427,0.03357898787016067,,-0.02495960621571436,-0.0002650742708242282,,-0.0004698512137802924,-0.008778631054385144,,0.006026080909895759,-0.0037104778268751692,,0.0
2023-12-25,,,,,,,,,,,0.0004413546587087591,-0.17862187181248013,,,-0.09470432897366621,,-0.018140252175205318,-0.048656014854611906,,-0.00031819773300478804,-0.016530030488794645,,0.0
2023-12-26,,,,,,,,,,,0.05997273959432703,-0.03492724631456623,,0.06432500636025318,-0.019388286004097588,,-0.016086498648012926,-0.013889049350120253,,0.002162829608479022,-0.0048201739283321166,,0.0
2023-12-27,,,,,,,,,,,,,,,,,0.04127598778422725,,,0.03893961643370969,0.07892077922404606,,0.0
2023-12-28,,0.017711281933332046,0.005863322435634588,,0.15121259518562358,0.053046181168305395,,,-0.08088126512111593,,0.016818624991177034,-0.08799005333319643,,0.030012115894521685,-0.05150535547981805,,0.0064061787659637215,-0.028320564183573094,,0.0029660685784920204,-0.009613065374858065,,0.0
2023-12-29,,-0.00814018002891892,-0.015180571379746266,-0.07346355484085088,-0.020563552869062196,-0.0661979786455269,-0.039228745721238356,0.1816451768786047,-0.16734640420373237,,0.005620679110743154,-0.0914238284888571,,0.008001984643234428,-0.034506605860814,,0.01202921825789427,-0.014119438944165008,,0.006026382420762699,-0.003416956515019276,,0.0
2023-12-30,,0.08851086673577324,,,0.15677117006550279,,,0.17250294763654517,0.05327514351336626,,0.0037557072914136125,-0.18296843445373956,,0.0023999789759510115,-0.09324956459081835,,-0.0009696423060511217,-0.046896179720972486,,0.0006065198630140767,-0.015482771973587162,,0.0
2023-12-31,,-0.023702153121630598,-0.016996292583367767,,,,,,,,-0.04034811694717111,-0.18245910624197348,,-0.009961108588035783,-0.09273862119830767,,-0.11564581689414422,-0.04643509956392067,,-0.0010299331858112382,-0.015228036227995956,,
2024-01-01,,,,,0.07649467828681655,,,,,,,0.15063041432005453,,-0.03660412659135204,0.04215441177540136,,0.028599867022630177,0.015376219144704217,,-0.0016571411379313616,0.0027918169413962968,,
2024-01-02,,,-0.18453185002873662,,-0.04874106133344214,-0.06362503431317668,,,,,-0.05016130909029182,-0.17216488748307368,,-0.006501514994661117,-0.09384352068709101,,-0.0238492238224417,-0.048497069500868184,,-0.001770705840960618,-0.016438780886561033,,0.0
2024-01-03,,,0.10705676251654661,,,,,,,,,,,,,,0.1422191834603579,,,0.04463672336077007,0.09137062264767826,,
2024-01-04,,0.17569784871933836,,,,,,,,,0.09752752208034554,-0.007022449426694166,,0.035890401315229026,-0.011333841683491608,,-0.03749867938917051,-0.007330120818244246,,0.00246905334221581,-0.0034281967946681036,,0.0
2024-01-05,,0.08774454627499217,,,,,,,0.004331102117608454,-0.16191507070384914,-0.0006541882507320462,-0.1827467913111016,,-0.01698851376544097,-0.09524715834665731,,-0.0001594736252983342,-0.04881006107854635,,9.409152156814038e-05,-0.016430974773955054,,0.0
2024-01-06,,-0.16983169980629964,-0.025321628545505015,,,,,-0.055379184851378715,0.019749572005691052,0.09605942994278016,-0.11759304138659887,-0.1677310449164563,,,-0.08519419792595162,,-0.0018229133102622974,-0.041043713480384825,,0.0013130542409611756,-0.012255085446744363,,0.0
2024-01-07,,-0.17973747652139027,-0.06766989077781882,,0.08640686647560547,0.09254271381564538,-0.08065042121229682,,0.015969408100098947,,-0.016271609737344317,-0.18130103371592043,,-0.004036677487779805,-0.09268233537478499,,8.257062860583808e-05,-0.04576004790699717,,0.0011353957422830518,-0.01432212282410561,,0.0
2024-01-08,,,,,,,,,,,,,,0.16951802876034927,,,0.06390888273072481,0.10926817025876123,,-0.10627604489682763,0.034458921712951174,,0.0
2024-01-09,,,,,0.16437835895034048,0.08802363641281707,,,0.038788213650981396,-0.0862331385754781,-0.05584536509485494,-0.17665505724244268,,-0.0012766555162643245,-0.09546243434329538,,-0.001832557512776889,-0.04852933523924963,,-0.005556011261816263,-0.016407336500109504,,0.0
2024-01-10,,,,,,,,,,,,,,,,,,,,0.09655248642415071,0.16517318977789341,,
2024-01-11,,0.0132488426557833,,,,,-0.13055312132283559,0.15544096315557998,,-0.166367448037966,-0.08853610987105232,-0.14654509253704084,,-0.011110443993819774,-0.09305023724614492,,-0.020158282577855013,-0.04860647245838512,,0.0005017333231196464,-0.015297224914404217,,
2024-01-12,,,,-0.1835233729331971,0.1490324043885618,,,-0.056350559572130865,,,0.18833149581892195,0.1534878303191276,,0.06343875943233734,0.06882456007879978,,0.0353573169117809,0.03228059211695444,,0.016298036406240834,0.014920353084219462,,0.0
2024-01-13,,,,,,,,-0.16754645150471403,-0.045956907277470704,,-0.03339718377378498,-0.1731892474370692,,-0.1695375737473409,-0.09029771531181785,,-0.007711236624334816,-0.04327899268323465,,-0.014131432729072912,-0.012397148850129436,,0.0
2024-01-14,,-0.03967703454893101,,,-0.02506265270357355,,,-0.019353199781459662,,,0.1539035251544194,0.060658325410022584,,0.1029819192881174,0.05487711185920152,,0.04475713804935677,0.037193517721079816,,0.0068064826390243915,0.019888498296844803,,0.0
2024-01-15,,,,,-0.13202192970046744,-0.1352282607941483,0.18506782714570646,-0.17392515445750212,-0.00246357635816441,,,-0.1445650540837684,,-0.0017196075581561443,-0.08613107737380199,,-0.00833417563928307,-0.04419146268857366,,-0.026309519966862482,-0.014155960099947129,,0.0
2024-01-16,,-0.13948798913852345,-0.03754834389167783,,,,,0.032154252178294485,,,0.1018293964609931,-0.09190037083779812,,-0.009346505882328882,-0.056821755487556636,,-0.05747431719970231,-0.0264288941135995,,0.006501800217849185,-0.00526869895173232,,
2024-01-17,,,,,0.006938160469723842,,-0.10300450073312595,0.016116222394933377,-0.07576255907277729,-0.1187674305634403,-0.09111541929273492,-0.029651792150135026,,0.029534057648275658,-0.025020987448562626,,0.009738679479129653,-0.013358131810460083,,0.007567411331784957,-0.003096401022869899,,0.0
2024-01-18,0.059188766363579504,,0.043117285592742194,,,,,-0.00031741381138394864,-0.04010539445420458,-0.059227073848612255,-0.02550801365938138,-0.09858085135165251,,-0.012753563837765713,-0.04015050806633513,,0.00493234583868718,-0.015925912970189526,,0.0034889090129375244,-0.0025794626926536335,,
2024-01-19,,,0.16203573072276778,,-0.03470938426731274,-0.04173157623178514,0.07213581896198784,-0.09775350254319526,-0.023680692399104863,0.18376313375857212,-0.19266178640261344,-0.1272830219904142,,0.0003414578158806858,-0.08628435308351912,,-0.0006349511310143052,-0.046611014006367024,,0.00030435722528365794,-0.015906138359963906,,0.0
2024-01-20,,,,,,,,0.022245745850104415,-0.010623935249904015,-0.041107909366515094,-0.049744295029227725,-0.1763020531544992,,,-0.08898066551380857,,0.0015132402254403043,-0.04389958939688665,,-0.02048862449978206,-0.014254124399528556,,0.0
2024-01-21,,,,,,-0.1533430267152146,,,,,,-0.18213045855969678,,-0.033928098109550664,-0.09248160704680763,,-0.014461559267910817,-0.045818280297126535,,-0.03706912165323917,-0.014954357754651038,,0.0
2024-01-22,,,,,,,,-0.19657447598098754,,,,,,0.15770662667502489,,,0.07805110555549155,0.13336852091926232,,0.04235723137778935,0.05528116271791572,,0.0
2024-01-23,,,,0.06956819418749349,,-0.1753643315559269,,,,,0.02021570589405086,-0.17463065140408907,,-0.04386727118971323,-0.06842069607721002,,-0.060250254759872,-0.021352940529343334,,0.010095423299006256,6.461818660485896e-05,,0.0
2024-01-24,,,,0.12735754395860344,,,,0.18316900561058524,,,-0.1045956242258852,-0.06881963796295809,,-0.059100510520884164,-0.07974979904093205,,-0.014503205792188889,-0.04797498795710298,,0.00019064326061912773,-0.016406897204338855,,0.0
2024-01-25,,-0.00010538557309702767,-0.041615952584841076,-0.008362738671209513,,,,0.030450278008267828,0.013758919801200697,,0.005469228795696557,-0.14977274238038318,,-0.06103690910484816,-0.09059004698261508,,0.0008253912338513913,-0.04881026564763147,,-0.0006044939730686094,-0.01577803134516831,,0.0
2024-01-26,,,,,,-0.06340299359084944,0.06328760176351111,-0.16228776371538678,-0.1715329672431084,,,,,-0.05944056362875172,0.056216574461677826,,0.00798123159494546,-0.004174366035579413,,0.0005831306689523252,-0.007080479601878298,,
2024-01-27,,,,,,,-0.17768872482723963,-0.041330620333727475,-0.00672554943012682,,,-0.1817012221751012,,0.0030173027829667465,-0.0902605643213813,,-0.001831666990766867,-0.04764208597509889,,-0.0007867647184874871,-0.01652781145220128,,0.0
2024-01-28,,,,,,,-0.182522165881282,,,,,-0.17953564032656588,,-0.02023961127456353,-0.09545261345549394,,-0.05269756185307228,-0.04877084953175037,,-0.000852649515641235,-0.016112449272759788,,0.0
2024-01-29,,,,,,,-0.19240383014923268,-0.11644709599162262,-0.17227872870311212,,,0.19335219922368663,,0.09261961929727347,0.06669901494480812,,0.017042309079654094,0.009281906965799225,,0.005066507614115867,-0.0029540598878939894,,0.0
2024-01-30,,,-0.17811328778793523,,0.17121120541042445,-0.07212217635105322,,,,,-0.1441003914780392,-0.17465019186024444,,0.02909331791197478,-0.07603937337604494,,,-0.03814874041357308,,-0.0012069831130414599,-0.014097916682694667,,0.0
2024-01-31,,,,,,,,,,,,,,0.036266929465865294,0.05516167744084388,,0.001130608035376346,0.0004425020395759649,,-0.004692336230064265,-0.0009010357637118105,,0.0
2024-02-01,,,,,,,,,,,0.014594103958405213,-0.13619461561303403,,,-0.07178396652847718,,-0.03272774892533714,-0.039261597715549934,,-0.0007331744431705589,-0.014822916157322008,,0.0
2024-02-02,,,,,-0.07782699298514595,,,-0.015058177911076664,,,-0.021702173708414985,-0.1831921482934301,,-0.18054980769819484,-0.09442336603385704,,-0.027917145882552452,-0.04805721151471787,,-0.004739991382682662,-0.016488862585362862,,0.0
2024-02-03,,0.19709443347753552,,,-0.14718794467525143,,-0.06848073625794227,,,,,-0.15763128979170038,,0.00675356374279068,-0.08916059634496265,,-0.06758584266925038,-0.047350532994054784,,-0.004670779516126267,-0.015828108250675488,,0.0
2024-02-04,,-0.015015738347883834,,,,,0.15553066004265648,-0.0663892480478987,,,-0.12642409992070747,-0.18021229732309596,,-0.016059824225287844,-0.09450062711809304,,-0.022096815965261363,-0.048628908359080514,,-0.007827172204764699,-0.016312051013959494,,0.0
2024-02-05,,,,,-0.024000237349865228,,,,,,,-0.14290580020711185,,-0.09846752640307666,-0.08528201511341149,,-0.0694775691678069,-0.0455921431016274,,-0.031802835065317225,-0.016179732632743526,,
2024-02-06,,,,,,,,-0.08472010072495173,-0.014211547230117194,,,,,,,,0.06158731734194678,0.06193860447211841,,0.011031132259894827,0.006337033610068321,,
2024-02-07,,,,,,-0.173499688207173,,,,,0.08348362126607456,-0.12552315441794015,,0.02683444584528827,-0.029438257307156324,,0.0027533637196146543,-0.012172120989316193,,0.004207621839246611,-0.0069619626747881025,,0.0
2024-02-08,,0.14370759048530468,-0.03866546512673763,0.07416102278117598,,,,-0.05433363121612611,0.003948905136230474,,-0.049354428651462556,-0.028969951205361943,,-0.07205519822080209,-0.06815304541041944,,-0.006205026287420701,-0.04575090940541282,,-0.0001504364202336017,-0.01622333406773191,,0.0
2024-02-09,,,,,-0.14398440840444504,,,0.013210744858965784,-0.14018623606165692,,-0.03984292947599488,0.03307896468888738,,0.09688163454311138,0.03776517313929828,,0.04305392417450138,0.0141036136259034,,-0.028075251637612264,-0.0003235680829651866,,0.0
2024-02-10,,0.09632077257569671,-0.11104406522738586,0.017184543706067812,,,,0.09009362465108595,0.09113792544073651,,-0.020219096982701523,-0.1231417237536776,,,-0.08838302095837869,,-0.001433244030410119,-0.04880619382075124,,-0.001558099811324598,-0.01633835954378804,,0.0
2024-02-11,,,0.03383536703815837,,0.18550849869998243,-0.12273210560181058,-0.07374921968286086,,,,-0.11146376725160045,-0.1097905945428479,,0.012619986792546278,-0.07818521555533231,,,-0.04763124135753127,,-0.006824235981460758,-0.01652812243483459,,0.0
2024-02-12,,,,,,,,,,,,,,,,,0.12197829059149434,,,0.030569382245667187,0.06195001169818393,,0.0
2024-02-13,,-0.09617609630036428,,-0.04795296989857056,-0.013114571746352222,-0.02681139348125461,-0.00565480536451024,-0.0034688751040325982,-0.04025890033685109,-0.016546206716795075,0.0380006566967781,0.007126164437073923,,0.004238423554680626,-0.01479689295245179,,0.0057216022326762594,-0.026928150790571537,,-0.02210783565184027,-0.013879425682228552,,0.0
2024-02-14,,,,,,,,-0.17713186658653812,,,0.14830069884561148,0.04882467600836926,,0.09395347762927275,0.10153585706666823,,0.0976140608219882,0.08860483821780885,,0.024793293326869525,0.032940132179215764,,0.0
2024-02-15,,,-0.08645050767921125,0.10048711987501968,-0.16115801369771532,-0.14461732553568818,0.06475594202515667,0.0690536052153885,,-0.02432209079361558,-0.03879192430197698,-0.16421538510019063,,-0.027347835493168438,-0.09410804861189237,,-0.005746973463341409,-0.04774716547230673,,-0.0016742881561981893,-0.013883066225030327,,0.0
2024-02-16,,-0.14647111642360366,0.05988717027055013,-0.08134568597207115,,,-0.18820443829071887,-0.003906338935476761,-0.1579001196719908,-0.03483263821613658,0.07486797355333974,0.04546804601879462,,0.059004481233096095,0.011335386882304288,,0.014034773908350617,-0.015534500326463863,,0.001107350142045771,-0.012309403996659252,,0.0
2024-02-17,-0.17179145667439877,,,,,,-0.16505644109999273,-0.00297150332546392,-0.03595194052747108,-0.006457216429877177,-0.19259211301137602,-0.09488086971280885,,0.04344133893687907,-0.03201342327204637,,0.0027394861623266653,-0.02429203206267172,,-0.004154156545478016,-0.013227277966263551,,0.0
2024-02-18,,,,,,,,-0.05207345151443632,,0.03047696769751429,-0.0002389796127021393,0.003821712364273422,,-0.0010457539487421785,-0.01840589370961576,,0.01485587723525783,-0.003465391380996441,,0.008301044111643563,0.0015637807397426151,,0.0
2024-02-19,,,,,0.14340600554068206,,-0.03093125524149498,-0.12277684232455399,,0.04795908351865297,,-0.16908898015850782,,-0.008133585789993458,-0.0856897581499656,,0.00735985409207407,-0.03926214182621113,,0.0017071025339350232,-0.010303887097089404,,0.0
2024-02-20,0.05843748240056246,,0.18558292310478985,0.11887532327825157,,0.18410007231459802,0.10681480175710512,,,,0.04188910646290189,-0.16823134968308506,,-0.011580305975223637,-0.08400602066360163,,-0.08968287672134911,-0.0378674493276816,,-0.008362580726656299,-0.009547515054819433,,
2024-02-21,,,-0.13844219758827958,-0.10908291774045664,,,-0.0909945278816926,-0.10404774849451348,,-0.08531518683567119,0.11410273247445146,,,0.07819538144172822,0.12719174162087765,,0.05276722368507425,0.029719078140828747,,0.0023004598768812112,-0.004639620369496167,,0.0
2024-02-22,,,,0.10924058864700914,,,,0.0035783123612027623,0.1348718177142556,-0.006327010022322943,-0.05832245973756911,-0.16177469311980053,,-0.16774402628839202,-0.07061502700386735,,0.002428869043434423,-0.03743648429554569,,-0.00577128809977101,-0.015499863911153433,,0.0
2024-02-23,,,,,,,-0.09649663865776847,-0.13924662038809021,,-0.04569071083026843,-0.0015208958784717064,0.03111474477547116,,0.05752606058123533,0.04864232697903348,,0.03419752934778142,0.023657600175132076,,0.004894108654087015,-0.0025017069376208623,,0.0
2024-02-24,,0.09052710386783391,0.006026357996142817,0.11811331827545835,,,,,,0.11101679463370373,0.02300160255652761,0.07939161905878378,,-0.18251716445775434,-0.02307020424765016,,-0.007051905876428566,-0.022175203754477568,,-0.0015750336031392642,-0.007630321538026452,,0.0
2024-02-25,,,,,,-0.022099456036998033,,,,0.13202822951878468,,0.16360691099538682,,0.1391401808170749,0.09354499831767349,,0.03188973049323751,0.043205946140528306,,-0.025616991572525172,0.012864612603809888,,0.0
2024-02-26,,,,,,-0.19395669687692652,,,,-0.03404440667810249,-0.10434616862269463,-0.18004322267467177,,-0.03197530315470665,-0.08628379629012706,,-0.013562539496975612,-0.04083045054150747,,-0.0006553291809651141,-0.011531130133885736,,
2024-02-27,-0.031911314429029725,,,,,,,0.02341874219040574,-0.025616733312056716,-0.0037329318625032304,-0.05690140889825179,-0.18235567814250864,,-0.050483236265795206,-0.08968409239468089,,-0.0008200538995909445,-0.04281292895760125,,-0.0049726898669743,-0.012212714359329246,,0.0
2024-02-28,,,,,,0.1707186018449709,0.0657416961303312,,,0.15147997218598697,,0.11318055625781098,,0.06488596936404867,0.07069863040240687,,0.024917221852571947,0.04304995249354371,,0.014332852201010882,0.015724342203023323,,0.0
2024-02-29,,,,,,,,,0.10989496483341687,-0.12081005727551242,,,,0.08974891504268712,0.1361895405992748,,0.03821763238699871,0.03740798082946717,,0.002906022562507493,-0.003306253925662639,,0.0
